prompt,title,feature_aderencia_tema
23,Os alimentos transgênicos são alimentos geneticamente modificados,0.6240830667583999
28,A Constituição reveste à manifestação,0.3975963201800613
38,Tratamento que cura,0.5658790519772783
37,Práticas Inaceitáveis,0.38526700759642374
31,Não podemos perder a nossa luta,0.4273360062852053
15,O impasse da superação da obesidade no Brasil,0.647051021621113
0,Carnaval,0.4887153518170995
18,Direitos Humanos em Defesa de Seres Humanos,0.7138135201758765
19,saber  utilizar,0.48518628018532955
25,A liberdade e  “cura gay”,0.5662589498454215
2,Contrato social quebrado,0.6089247732577358
3,Os perigos da uniformidade,0.4482370709352458
19,Problemas Costumeiros da Sociedade,0.4927672943272276
16,O homem é naturalmente bom,0.39472290752833383
26,O profissional,0.5875039301639747
36,Trabalho escravo,0.5135346348751127
20,Imigração do jovem brasileiro,0.4819639570001002
24,"Quanto mais rentável, mais violento",0.6269702478781416
19,Voto consciente ou manipulação?,0.4378388631922334
0,Apropriação cultural,0.6448517118678845
18,Direitos Humanos e seu reflexo na sociedade,0.7537374316963513
21,Os dez dias que pararam o Brasil,0.4578850629554847
12,O hino nacional longe de qualquer associação política,0.4927293149980613
42,Aluno e escola de mãos dadas,0.6125429837546391
11,O dilema ecológico,0.5292188304580833
24,Violência e drogas,0.7670730466470201
13,Os riscos da posse de armas no país da ignorância,0.5180988326606373
3,Pré-Conceito,0.5854890776612846
38,Política X Ciência,0.5842775189266103
25,Em pleno século XXI,0.4595357042407247
30,Internet,0.44904642686197976
41,O método eficaz de melhorar a educação,0.5694061898051922
0,Carnaval,0.5108841730386858
30,Educação tecnológica pode evitar perigos futuros,0.39275516272282274
26,A educação é um bebe ,0.3650573264138767
26,O professor e o progresso,0.49695925499612126
31,Caminhos para a igualdade,0.49873185098379064
20,As oportunidades,0.4965795133722067
8,O imediatismo como fator de risco,0.37257918399476325
23,Informação no rótulo de produtos transgênicos,0.6346339129050388
10,A fé ao encontro da ciência,0.7032171751931319
33,Reforma ou uma nova construção?,0.541571539450489
37,A cultura do estupro,0.5039164707844475
10,Povo que anda com fé,0.6896344126856925
19,A boca invisível,0.499074656337029
17,"Menos Brás Cubas, mais patamares de Roma!",0.5162129416432916
14,Divergência de opiniões,0.5486704064186272
6,Problemas ambientais críticos,0.551724752441753
13,"Em 15 de Janeiro de 2019, o presidente Jair Bolsonaro",0.49693416676437646
35,Opinião ou imposição?,0.6006496296166318
33,Educação,0.33088907825703123
35,Um Brasil democrático ainda com marcas da ditadura,0.4724698934119774
5,A toxicidade na produtividade,0.5457110819012749
16,A onda conservadora e o Brasil nos próximos anos,0.4885084846689151
12,Um ritual em desuso,0.4770649290603016
17,O país desmemoriado,0.54530245018454
23,Alimentos transgênicos,0.4925518168226039
29,Eles querem acabar com o crack ou com os dependentes?,0.4899554605595917
29,A dependência química influência toda à sociedade,0.4190859737904673
16,Nada que preste,0.35171564376516096
42,Educação + Esforço = Sucesso,0.6195636029966803
21,O Brasil e sua dependência do transporte rodoviário,0.436429366004116
9,O preço de um sonho,0.3997814499758981
10,Fé,0.6983446082329733
2,Órgão Máximo,0.6747343037377025
7,Revolução Universal,0.3805996379317823
31,Zelando pelo bem-estar e segurança do trabalhador,0.5113587247835744
1,A era da reinvenção profissional,0.5084243811510126
14,Imigração ou problematização,0.4597588153029186
40,"O ""padronizado"" sacrifício",0.5227948523713626
33,"Educação Física obrigatória; Artes, não.",0.6314146030692177
37,Vamos falar sobre isso até que não aconteça mais,0.5770863399978184
18,Direito dos Manos?,0.5182084834554994
24,A violência causada pelas drogas,0.5846170508149888
31,Terceirização e Precarização,0.5165209705435336
11,Os novos vizinhos,0.6436630141553383
42,Desejo de vencer,0.3916949465930195
40,A verdade por trás das cirurgias plásticas,0.4187113080443543
14,Por que sair do acordo de migração da ONU é um erro?,0.480340163009931
33,Reforma ou deforma de  ensino,0.6113448898311635
28,O efeito do desencanto político nas manifestações pelo Brasil,0.6487104343551366
11,Natureza e desenvolvimento sustentável,0.3712137245153782
9,A crise das universidades públicas no Brasil,0.6912350480019529
32,Direito de liberdade,0.34598287218824636
21,A paralisação nacional,0.49229559081720914
15,Dois pesos; duas medidas,0.3733714119852055
22,O fim da desigualdade.,0.4725863119750943
29,Remediar ou degenerar?,0.34461160621838044
6,Amazônia e sua riqueza compartilhada,0.4468294087421878
24,Legalizar não é a solução,0.7440502077826271
22,Foro Privilegiado,0.5978643271209835
33,A opção pela melhoria educacional,0.5277228624670686
37,A criação de uma nova cultura longe do estupro,0.49693642408289523
20,Por que os jovens querem deixar o Brasil?,0.523667187019921
24,"Na sociedade brasileira, as drogas",0.49931230964644446
11,Natureza caótica,0.5399479804395202
22,Segundo a Constituição brasileira,0.5079586352934294
14,Imigrantes,0.4564699867855982
23,"Nova Granada, SP, 07 de abril de 2018",0.6068265929863853
10,O que é mais importante para vencer na vida?,0.26345715858511515
10,“E essa é a vitória que vence o mundo,0.7143493591013901
42,Responsabilidade com os estudos,0.4764068531342142
3,Evidente é o desenvolvimento,0.4951079614706786
27,"Curitiba, 2017",0.4288979799479987
4,Injustiça ou impunibilidade,0.6171076917977142
6,Recentemente acompanhamos a grande repercussão,0.4993110810552057
20,O país do futuro,0.5291481673744045
14,Esse Bolsonaro realmente vai ser um perigo,0.3467585410965221
17,"Magistrados antes, conhecimento depois?",0.44357792346416647
20,Emigração,0.47781316827643366
0,As fantasias no carnaval,0.29116817795730243
4,Presunção de inocência,0.6359848708884891
32,Liberdade de expressão ou violação da privacidade,0.7094538016884926
12,"O nacionalismo é o fim, mas esse é o meio?",0.42667702432933835
2,"Ministros, não heróis",0.5806421347901963
23,"Senhor Senador,",0.484864827979653
26,A grande desvalorização dos educadores do país.,0.43646322540529936
36,Trabalho escravo contemporâneo,0.5395149527891359
6,Amazônia em foco,0.5185026234597814
17,Incêndio do Museu Histórico Nacional,0.38221883344625507
28,O poder político sobre a mídia e poder da mídia sobre a população,0.39605707316559596
20,Fuga dos brasileiros,0.47111972593941903
36,A persistência da escravidão,0.6462869532855884
4,Prisão precoce!,0.6290784791971453
28,De amor e de esperança o Brasil não desce,0.38452374756000424
7,Revoluções necessárias,0.42172256013752096
3,A solução está no futuro,0.4830145476090899
13,Armar-se para atirar no pé,0.7649094925037879
3,A Mitologênese,0.4403874193857233
6,Amazônia deve ser preocupação da população brasileira,0.4841807576396654
17,Patrimônios destruídos pelo governo,0.5347455289136801
1,Evolução ou regressão humana?,0.4263813314202419
32,"Mais clareza, por favor!",0.559529916773721
21,Dependência Rodoviária,0.4167269340227051
28,O povo é bobo e Temer é um herdeiro,0.5856479182861027
13,Escudo armamentista,0.6757911050310005
26,A onde ?,0.4417168383521948
1,Qualificação será o futuro do emprego,0.40293089137469984
10,O mal do século e o combate através da fé,0.5715259959581704
29,Liberdade que mata,0.4715552410384918
39,O suposto milagre,0.572092092975248
36,O grande mal da escravidão,0.5883621309864419
18,Garantia aos cidadãos,0.597901906070845
18,Direitos humanos vs. Opinião humana,0.7026816156373004
3,Revolução transumanista,0.4814326030523926
21,É de conhecimento geral que o Brasil vem sofrendo,0.4103465696682395
23,Informação é Meu Direito,0.6057039353984088
5,Agrotóxico e suas consequências,0.5634429572898024
0,A afronta carnavalesca,0.5494495096397025
24,A violência por um ponto de vista otimista,0.22332435687081734
2,A democracia estende-se ao STF,0.5741605426828685
27,Péssima mania de se expressar e entender de forma errada,0.44655654684472607
8,A ciência é uma instituição legítima,0.45444776083955685
41,(Sem título 081),0.5491168906837591
31,Terceirização,0.48357957647528427
34,Geração da auto estima inflamda ,0.3875187111320461
2,A atual importância do Supremo Tribunal Federal para a sociedade brasileira,0.5240686436283987
21,Ao se pensar a respeito da greve dos caminhoneiros,0.3416819198405227
5,Pesticida,0.44149092476234353
14,Os desafios da imigração no brasil ,0.5548079872378517
13,Posse de armas,0.658536095868336
11,Um conflito em meio a um problema ambiental,0.6231453620263445
0,Apropriação Cultural e o Racismo Velado,0.6026766957979907
6,Corrigindo erros,0.3077999835535239
9,Universidades públicas para todos,0.5601757866507108
29,Minha redação,0.47793721928694594
34,Mimados no passado e infelizes no futuro,0.3933528141490178
14,Século XXI,0.4960598240740521
5,Veneno para o campo e para o homem,0.6586140913847179
13,Armas na mão do povo,0.664155562931594
13,Beije um assaltante,0.4028481208736514
38,O Brasil pode desenvolver seus próprios medicamentos,0.3754626598510963
31,Terceirização,0.5096367225821173
30,Perigos do universo digital,0.4297587035496001
2,A repentina visibilidade do STF,0.6452354412418936
11,A natureza pede socorro,0.6403930403814116
1,Qualificação e o futuro do emprego.,0.5583533478600768
8,De acordo com a poesia do poeta maranhense,0.4832554603510045
39,Interesses por trás de um impeachment,0.6065122540781751
41,Educação vem de casa,0.4812902652472807
33,Reforma na educação,0.6218926593758157
0,Apropriação ou intercâmbio?,0.6349812177274623
6,Floresta Amazônica,0.5660065181220248
28,O Brasil recentemente,0.4844654978102766
14,Braxit,0.5432053923491406
9,Desigualdade na educação,0.603518128972384
14,Brasil,0.3113450170754734
34,Equilibre sua autoestima,0.3958011830041527
6,A Amazônia é nossa!,0.39866315658091656
7,"Segundo Zygmunt Bauman, sociólogo polonês",0.3969821708786004
17,Agente acelerador,0.5797223263369454
15,Obesidade,0.593414186011581
21,A recente paralisação dos caminhoneiros,0.4202194488313902
13,Posse de armas,0.6058353706192215
4,Condenação em 2ª instância,0.625794342372297
32,"O freio na liberdade, para uma maior liberdade",0.6117743582127977
37,Sobre a cultura do estupro,0.4545549304878983
14,Humanização versus Imigração,0.5049278858116366
15,Causas e soluções relacionadas a  epidemia alimentar.,0.6858685372961105
16,O conservadorismo no Brasil (2),0.3544043257289837
5,No que se refere à produção de alimentos,0.4210551644821388
3,"O avanço tecnológico, um conforto para poucos",0.37074391028900244
38,Esperança Renovada,0.5369919300224101
34,Amor ou doença?,0.35600870402233453
33,Grade de estudos sem Educação Física e Artes?,0.5985554931375096
42,O sucesso como consequência do presente,0.5808500836555851
4,O réu deve ou não ser preso após a condenação em 2ª instância?,0.44191073727674013
6,Amazônia,0.6088485558852212
24,Sem demanda não há oferta,0.7841807833611752
4,Tardia e eficaz,0.4613482374710524
12,O hino nacional é diferente de uma devoção ao presidente,0.5165040216091129
0,Multiculturalismo carnavalesco,0.42106137690858714
31,Terceirização,0.5019145078053253
17,Prejuízo mundial,0.6078571036470757
24,Ultimamente temos observado um aumento,0.4451350468458328
19,Voto Digital,0.3330219865936982
19,Cabresto subliminar,0.39967317009604825
16,Inversão política,0.44856080427545314
63,Cultura da imprudência,0.5784827578454678
78,REFORMA OU PROGRESSO?,0.6514989142054362
65,Caminhos Tortuosos,0.4641996453629189
46,Seria a privatização a solução?,0.6849470778625131
64,Educação sexual nas escolas será a vacina mais eficaz para todos os problemas que existem hoje por falta dessa vacina,0.5013341044712036
84,A sociedade armada.*,0.5921719389726308
72,,0.5125870774477463
58,Floresta amazônica,0.4593857038934088
60,"Um problema a mais, uma solução de menos",0.39702826235247274
46,Desafios Enfrentados pelo Saneamento Básico...,0.6341272937386827
50,A manutenção das tecnologias nacionais para salvar vidas.,0.3484173919790995
60,A previdência,0.6487599892397528
52,Gravidez precoce e seus riscos,0.3685329078670765
54,,0.569051616611384
43,CANCELAR POR QUÊ?,0.5617423535108329
45,Poder ou manipulação?,0.5598858435146914
47,O EAD NO BRASIL,0.5521393943398754
54,Utopia da vacinação,0.4962911330946608
49,Qual a necessidade de um influenciador digital?,0.6943945089436945
85,Inserção popular no meio político,0.5908430209663826
45,Por um mundo de liberdade,0.438475755258209
71,UMA DOENÇA SILENCIOSA,0.6923153380163788
65,O valor do jovem na sociedade brasileira,0.624934786763581
47,UMA EDUCAÇÃO PARA TODOS,0.4378637857799015
43,Hahahahahahaha,0.5385169911327132
75,Mais avanços ou mais violência?,0.6985401978980589
47,Um ano escolar perdido,0.47437636724332666
78,revoluçao do conhecimento,0.4942509913416997
82,A automedicação deve ser combatida,0.4320755717463592
73,O preconceito racial faz morada onde há ignorância,0.5395125024143387
76,Uma luta interminável,0.4251321158581844
47,A Consequência para a Educação a Distância no Panorama Atual.,0.4521750558765314
84,Armas,0.6433284429050193
50,Ciência,0.45510108832868895
81,Alteridade comprometida,0.5854975417638926
43,Monitoras de conduta,0.5468517922766448
82,,0.5893880868956737
50,Importância da ciência,0.2532902063593811
48,Saúde Pública,0.5321845156810191
85,Internet segura,0.2790920399643557
46,.....,0.6811860715459666
63,"Impactos ambientais, uma discussão social e política",0.47702308519185527
45,"Nem por força, nem por Violência",0.3181612625615775
55,Os índios e o progresso da humanidade,0.5173336698895896
75,Vida sim armas não,0.6067086139771296
81,Discriminações religiosas em um país laico,0.6226998645926525
47,O outro lado da moeda,0.4847245727968375
43,acm cancelar,0.6438029985800108
82,Cuidado com medicamentos gratuitos,0.33207769072053506
